CA,NY,FL,TX,IL,WA,AGE,MAR,SEX,YES_STEM,NO_STEM,UNKNOWN_INDUSTRY,INCOME
0,0,0,0,0,1,22,0,1,0,0,1,6000
0,0,0,0,0,1,23,0,1,0,0,1,1500
0,0,0,0,0,1,22,1,1,0,0,1,17000
0,0,0,0,0,1,35,1,1,0,0,1,55000
0,0,0,0,0,1,28,1,0,0,0,1,10000
0,0,0,0,0,1,24,0,1,0,0,1,12000
0,0,0,0,0,1,33,0,1,0,0,1,49900
0,0,0,0,0,1,33,0,1,0,0,1,80000
0,0,0,0,0,1,26,0,1,0,0,1,114500
0,0,0,0,0,1,25,0,1,0,0,1,31000
0,0,0,0,0,1,23,0,1,1,0,0,23000
0,0,0,0,0,1,29,1,0,1,0,0,60000
0,0,0,0,0,1,31,1,1,1,0,0,80000
0,0,0,0,0,1,28,1,1,1,0,0,70000
0,0,0,0,0,1,34,1,0,0,0,1,46300
0,0,0,0,0,1,35,1,1,0,0,1,31000
0,0,0,0,0,1,33,0,1,0,0,1,1200
0,0,0,0,0,1,30,0,1,0,0,1,10100
0,0,0,0,0,1,29,1,1,0,0,1,100000
0,0,0,0,0,1,34,0,0,0,0,1,10500
0,0,0,0,0,1,32,1,0,0,0,1,1200
0,0,0,0,0,1,32,1,1,0,0,1,33800
0,0,0,0,0,1,34,1,0,0,0,1,24000
0,0,0,0,0,1,24,0,0,0,0,1,18000
0,0,0,0,0,1,29,1,0,0,0,1,18000
0,0,0,0,0,1,27,1,0,0,0,1,19000
0,0,0,0,0,1,31,1,1,0,0,1,16000
0,0,0,0,0,1,29,1,1,1,0,0,58000
0,0,0,0,0,1,28,1,0,0,0,1,62000
0,0,0,0,0,1,34,1,0,0,0,1,25000
0,0,0,0,0,1,29,0,0,0,0,1,6700
0,0,0,0,0,1,27,0,0,0,0,1,13000
0,0,0,0,0,1,31,1,1,0,0,1,40000
0,0,0,0,0,1,31,1,0,0,0,1,80
0,0,0,0,0,1,32,0,0,0,0,1,23300
0,0,0,0,0,1,32,1,0,0,0,1,25000
0,0,0,0,0,1,32,1,1,1,0,0,45000
0,0,0,0,0,1,31,0,0,1,0,0,50000
0,0,0,0,0,1,25,0,1,0,0,1,35000
0,0,0,0,0,1,30,0,1,1,0,0,93000
0,0,0,0,0,1,29,0,1,0,0,1,4100
0,0,0,0,0,1,31,0,0,0,0,1,52000
0,0,0,0,0,1,33,1,0,0,0,1,141000
0,0,0,0,0,1,31,1,1,0,0,1,60000
0,0,0,0,0,1,30,1,0,0,0,1,300
0,0,0,0,0,1,22,0,0,0,0,1,14030
0,0,0,0,0,1,30,0,0,0,0,1,30650
0,0,0,0,0,1,35,1,1,0,0,1,45000
0,0,0,0,0,1,26,1,1,0,0,1,36000
0,0,0,0,0,1,28,0,1,0,0,1,60000
0,0,0,0,0,1,23,0,1,0,0,1,800
0,0,0,0,0,1,23,0,1,0,0,1,10000
0,0,0,0,0,1,33,0,1,0,0,1,12000
0,0,0,0,0,1,32,0,0,0,0,1,19100
0,0,0,0,0,1,24,0,0,0,0,1,8100
0,0,0,0,0,1,24,1,0,0,0,1,25800
0,0,0,0,0,1,33,1,1,0,0,1,26000
0,0,0,0,0,1,22,0,0,0,0,1,78000
0,0,0,0,0,1,31,1,1,1,0,0,62000
0,0,0,0,0,1,33,1,0,1,0,0,50000
0,0,0,0,0,1,23,0,0,0,0,1,5000
0,0,0,0,0,1,24,0,1,0,0,1,4500
0,0,0,0,0,1,23,0,0,0,0,1,1600
0,0,0,0,0,1,22,0,0,0,0,1,9000
0,0,0,0,0,1,26,1,1,0,0,1,20000
0,0,0,0,0,1,25,0,0,0,0,1,11540
0,0,0,0,0,1,25,0,1,0,0,1,24000
0,0,0,0,0,1,33,1,1,0,0,1,50000
0,0,0,0,0,1,32,0,1,0,0,1,6400
0,0,0,0,0,1,28,0,1,0,0,1,9000
0,0,0,0,0,1,27,0,1,1,0,0,55300
0,0,0,0,0,1,25,0,0,0,0,1,28000
0,0,0,0,0,1,22,0,0,0,0,1,750
0,0,0,0,0,1,25,0,1,0,0,1,38000
0,0,0,0,0,1,23,0,1,0,0,1,20100
0,0,0,0,0,1,27,0,1,1,0,0,42000
0,0,0,0,0,1,22,0,0,1,0,0,6000
0,0,0,0,0,1,23,0,1,0,0,1,5300
0,0,0,0,0,1,32,0,0,0,0,1,50
0,0,0,0,0,1,33,1,1,0,0,1,70000
0,0,0,0,0,1,28,1,0,0,0,1,25000
0,0,0,0,0,1,25,0,0,0,0,1,15000
0,0,0,0,0,1,29,1,1,0,0,1,75000
0,0,0,0,0,1,28,0,0,0,0,1,760
0,0,0,0,0,1,29,0,1,0,0,1,31100
0,0,0,0,0,1,23,0,1,0,0,1,17000
0,0,0,0,0,1,34,0,0,0,0,1,24000
0,0,0,0,0,1,35,0,0,0,0,1,420
0,0,0,0,0,1,35,1,0,1,0,0,39000
0,0,0,0,0,1,34,1,1,0,0,1,31000
0,0,0,0,0,1,24,1,0,0,0,1,32000
0,0,0,0,0,1,25,1,1,0,0,1,30000
0,0,0,0,0,1,22,0,1,1,0,0,30000
0,0,0,0,0,1,23,0,1,0,0,1,26000
0,0,0,0,0,1,23,0,0,0,0,1,1000
0,0,0,0,0,1,29,0,0,1,0,0,35000
0,0,0,0,0,1,29,1,0,0,0,1,90090
0,0,0,0,0,1,34,1,1,0,0,1,52000
0,0,0,0,0,1,31,1,1,0,0,1,32500
0,0,0,0,0,1,32,1,0,0,0,1,36100
0,0,0,0,0,1,35,0,1,1,0,0,36000
0,0,0,0,0,1,34,0,1,0,0,1,38000
0,0,0,0,0,1,28,0,1,1,0,0,42504
0,0,0,0,0,1,28,0,0,0,0,1,53700
0,0,0,0,0,1,25,1,1,0,0,1,55000
0,0,0,0,0,1,25,1,0,0,0,1,33000
0,0,0,0,0,1,32,1,1,1,0,0,85100
0,0,0,0,0,1,22,0,0,0,0,1,28000
0,0,0,0,0,1,33,0,0,1,0,0,60000
0,0,0,0,0,1,23,0,0,1,0,0,3600
0,0,0,0,0,1,23,0,1,1,0,0,24000
0,0,0,0,0,1,27,1,0,0,0,1,12000
0,0,0,0,0,1,30,1,1,0,0,1,13000
0,0,0,0,0,1,32,1,0,0,0,1,4760
0,0,0,0,0,1,35,1,0,0,0,1,37000
0,0,0,0,0,1,29,1,0,0,0,1,3000
0,0,0,0,0,1,25,0,1,0,0,1,740
0,0,0,0,0,1,30,0,1,0,0,1,43000
0,0,0,0,0,1,32,0,1,0,0,1,33000
0,0,0,0,0,1,25,0,0,0,0,1,18000
0,0,0,0,0,1,32,1,0,1,0,0,50000
0,0,0,0,0,1,27,0,1,0,0,1,18000
0,0,0,0,0,1,23,0,0,0,0,1,5000
0,0,0,0,0,1,33,1,1,0,0,1,100000
0,0,0,0,0,1,27,0,1,0,0,1,20000
0,0,0,0,0,1,25,0,1,0,0,1,74000
0,0,0,0,0,1,34,1,0,0,0,1,14700
0,0,0,0,0,1,33,1,1,0,0,1,18000
0,0,0,0,0,1,24,0,1,1,0,0,93200
0,0,0,0,0,1,31,1,1,0,0,1,41700
0,0,0,0,0,1,30,1,0,0,0,1,23400
0,0,0,0,0,1,33,0,0,0,0,1,21000
0,0,0,0,0,1,29,1,0,0,0,1,30300
0,0,0,0,0,1,31,1,1,0,0,1,31000
0,0,0,0,0,1,27,1,1,0,0,1,58300
0,0,0,0,0,1,31,1,1,0,0,1,18000
0,0,0,0,0,1,29,1,0,0,0,1,18000
0,0,0,0,0,1,26,0,0,0,0,1,4100
0,0,0,0,0,1,26,0,0,0,0,1,39000
0,0,0,0,0,1,25,0,0,1,0,0,19100
0,0,0,0,0,1,25,0,1,0,0,1,34000
0,0,0,0,0,1,27,0,1,0,0,1,11000
0,0,0,0,0,1,27,0,0,0,0,1,1200
0,0,0,0,0,1,35,1,0,0,0,1,17000
0,0,0,0,0,1,23,0,1,0,0,1,3600
0,0,0,0,0,1,22,0,1,0,0,1,27000
0,0,0,0,0,1,31,1,1,0,0,1,116200
0,0,0,0,0,1,27,1,0,0,0,1,15400
0,0,0,0,0,1,25,0,1,0,0,1,38000
0,0,0,0,0,1,22,0,1,0,0,1,28000
0,0,0,0,0,1,35,1,0,0,0,1,1200
0,0,0,0,0,1,26,0,0,0,0,1,40000
0,0,0,0,0,1,32,0,0,0,0,1,15600
0,0,0,0,0,1,31,0,0,0,0,1,20000
0,0,0,0,0,1,34,0,0,0,0,1,65000
0,0,0,0,0,1,23,0,1,1,0,0,2400
0,0,0,0,0,1,35,1,1,0,0,1,35000
0,0,0,0,0,1,31,1,0,0,0,1,20000
0,0,0,0,0,1,22,0,1,0,0,1,15000
0,0,0,0,0,1,26,1,1,0,0,1,10000
0,0,0,0,0,1,30,0,1,0,0,1,28000
0,0,0,0,0,1,28,1,0,0,0,1,28100
0,0,0,0,0,1,29,1,1,0,0,1,50000
0,0,0,0,0,1,29,0,1,0,0,1,300
0,0,0,0,0,1,26,1,1,0,0,1,30000
0,0,0,0,0,1,23,1,0,0,0,1,790
0,0,0,0,0,1,30,0,0,0,0,1,40000
0,0,0,0,0,1,34,1,0,0,0,1,28000
0,0,0,0,0,1,32,0,0,0,0,1,11000
0,0,0,0,0,1,30,0,1,1,0,0,60000
0,0,0,0,0,1,25,0,0,0,0,1,5460
0,0,0,0,0,1,29,0,1,0,0,1,40000
0,0,0,0,0,1,24,0,0,0,0,1,30000
0,0,0,0,0,1,30,0,1,0,0,1,30000
0,0,0,0,0,1,24,0,1,1,0,0,30000
0,0,0,0,0,1,28,0,1,0,0,1,35000
0,0,0,0,0,1,23,0,0,0,0,1,10000
0,0,0,0,0,1,24,0,0,0,0,1,42000
0,0,0,0,0,1,32,0,1,0,0,1,40000
0,0,0,0,0,1,27,1,1,0,0,1,28000
0,0,0,0,0,1,25,1,0,0,0,1,12000
0,0,0,0,0,1,30,0,1,0,0,1,11000
0,0,0,0,0,1,28,1,0,1,0,0,29500
0,0,0,0,0,1,27,1,1,0,0,1,27000
0,0,0,0,0,1,22,0,1,0,0,1,13000
0,0,0,0,0,1,22,0,0,0,0,1,22000
0,0,0,0,0,1,27,0,0,1,0,0,40000
0,0,0,0,0,1,35,1,1,0,0,1,45000
0,0,0,0,0,1,33,1,0,0,0,1,33000
0,0,0,0,0,1,25,0,0,0,0,1,690
0,0,0,0,0,1,25,0,1,1,0,0,17000
0,0,0,0,0,1,23,0,0,0,0,1,7700
0,0,0,0,0,1,35,0,1,0,0,1,6000
0,0,0,0,0,1,29,0,1,0,0,1,30000
0,0,0,0,0,1,24,0,1,0,0,1,17600
0,0,0,0,0,1,32,0,0,0,0,1,49000
0,0,0,0,0,1,31,0,1,0,0,1,52000
0,0,0,0,0,1,24,0,0,0,0,1,22900
0,0,0,0,0,1,23,0,1,0,0,1,28500
0,0,0,0,0,1,33,0,1,0,0,1,3900
0,0,0,0,0,1,22,0,1,0,0,1,15000
0,0,0,0,0,1,34,0,1,0,0,1,14000
0,0,0,0,0,1,22,0,1,0,0,1,17000
0,0,0,0,0,1,30,1,1,0,0,1,69600
0,0,0,0,0,1,23,0,0,0,0,1,30000
0,0,0,0,0,1,25,0,1,0,0,1,11400
0,0,0,0,0,1,22,0,1,0,0,1,16000
0,0,0,0,0,1,24,0,0,0,0,1,28000
0,0,0,0,0,1,26,1,0,0,0,1,34000
0,0,0,0,0,1,27,1,1,0,0,1,58000
0,0,0,0,0,1,23,0,1,0,0,1,17000
0,0,0,0,0,1,30,1,1,0,0,1,30000
0,0,0,0,0,1,30,1,0,1,0,0,6000
0,0,0,0,0,1,25,0,0,0,0,1,33100
0,0,0,0,0,1,26,0,0,0,0,1,17400
0,0,0,0,0,1,34,0,1,0,0,1,35100
0,0,0,0,0,1,24,0,0,0,0,1,3000
0,0,0,0,0,1,33,0,0,0,0,1,35000
0,0,0,0,0,1,27,0,1,1,0,0,27400
0,0,0,0,0,1,23,0,1,0,0,1,9000
0,0,0,0,0,1,26,1,1,0,0,1,60000
0,0,0,0,0,1,24,1,0,0,0,1,2500
0,0,0,0,0,1,28,1,1,0,0,1,9400
0,0,0,0,0,1,26,1,0,0,0,1,24000
0,0,0,0,0,1,24,0,0,0,0,1,8000
0,0,0,0,0,1,31,1,0,0,0,1,44000
0,0,0,0,0,1,33,0,0,0,0,1,54000
0,0,0,0,0,1,26,0,1,0,0,1,26000
0,0,0,0,0,1,29,1,1,0,0,1,35000
0,0,0,0,0,1,23,1,0,0,0,1,1700
0,0,0,0,0,1,23,0,1,0,0,1,15000
0,0,0,0,0,1,34,0,1,0,0,1,60000
0,0,0,0,0,1,32,0,0,0,0,1,35000
0,0,0,0,0,1,22,0,1,0,0,1,8000
0,0,0,0,0,1,26,0,0,0,0,1,12600
0,0,0,0,0,1,26,0,0,0,0,1,32500
0,0,0,0,0,1,30,0,0,1,0,0,9000
0,0,0,0,0,1,24,1,0,0,0,1,6300
0,0,0,0,0,1,23,1,1,0,0,1,55000
0,0,0,0,0,1,24,1,0,0,0,1,17000
0,0,0,0,0,1,24,1,1,0,0,1,25400
0,0,0,0,0,1,28,1,1,1,0,0,66000
0,0,0,0,0,1,32,1,1,0,0,1,42000
0,0,0,0,0,1,24,1,1,1,0,0,20004
0,0,0,0,0,1,22,1,0,0,0,1,10000
0,0,0,0,0,1,25,1,1,0,0,1,50600
0,0,0,0,0,1,22,1,0,0,0,1,20100
0,0,0,0,0,1,29,0,1,0,0,1,12000
0,0,0,0,0,1,27,0,0,0,0,1,11400
0,0,0,0,0,1,26,1,0,0,0,1,32050
0,0,0,0,0,1,28,1,1,0,0,1,28000
0,0,0,0,0,1,26,0,1,0,0,1,30000
0,0,0,0,0,1,34,1,1,0,0,1,16800
0,0,0,0,0,1,24,0,0,0,0,1,20000
0,0,0,0,0,1,25,0,1,0,0,1,35000
0,0,0,0,0,1,24,0,0,0,0,1,40000
0,0,0,0,0,1,33,0,1,0,0,1,25000
0,0,0,0,0,1,27,1,0,0,0,1,39000
0,0,0,0,0,1,29,1,1,0,0,1,27000
0,0,0,0,0,1,34,1,0,0,0,1,6500
0,0,0,0,0,1,31,0,0,0,0,1,25000
0,0,0,0,0,1,32,1,1,0,0,1,21000
0,0,0,0,0,1,30,1,1,0,0,1,72100
0,0,0,0,0,1,29,0,1,1,0,0,101500
0,0,0,0,0,1,32,1,1,0,0,1,32100
0,0,0,0,0,1,34,0,0,1,0,0,10300
0,0,0,0,0,1,30,0,0,1,0,0,3000
0,0,0,0,0,1,32,1,1,0,0,1,22000
0,0,0,0,0,1,33,0,0,0,0,1,7000
0,0,0,0,0,1,27,0,1,0,0,1,11000
0,0,0,0,0,1,26,1,0,0,0,1,45100
0,0,0,0,0,1,26,0,1,0,0,1,40000
0,0,0,0,0,1,34,1,1,0,0,1,60050
0,0,0,0,0,1,32,1,0,0,0,1,50000
0,0,0,0,0,1,23,0,1,0,0,1,42050
0,0,0,0,0,1,24,0,0,0,0,1,12000
0,0,0,0,0,1,22,0,0,0,0,1,12900
0,0,0,0,0,1,24,0,0,0,0,1,24500
0,0,0,0,0,1,29,1,0,0,0,1,55800
0,0,0,0,0,1,30,1,1,0,0,1,75000
0,0,0,0,0,1,27,0,1,0,0,1,14000
0,0,0,0,0,1,25,1,0,1,0,0,51000
0,0,0,0,0,1,34,1,1,0,0,1,65000
0,0,0,0,0,1,26,0,0,0,0,1,70400
0,0,0,0,0,1,31,0,1,1,0,0,93000
0,0,0,0,0,1,30,1,1,0,0,1,28300
0,0,0,0,0,1,29,1,0,0,0,1,5400
0,0,0,0,0,1,30,1,0,0,0,1,3000
0,0,0,0,0,1,34,1,1,0,0,1,35000
0,0,0,0,0,1,33,1,0,0,0,1,42000
0,0,0,0,0,1,26,0,1,0,0,1,8400
0,0,0,0,0,1,25,0,1,1,0,0,80100
0,0,0,0,0,1,28,0,0,0,0,1,30000
0,0,0,0,0,1,28,0,1,0,0,1,50000
0,0,0,0,0,1,22,0,1,0,0,1,3600
0,0,0,0,0,1,33,1,1,1,0,0,150000
0,0,0,0,0,1,33,1,0,1,0,0,140000
0,0,0,0,0,1,23,0,1,0,0,1,21000
0,0,0,0,0,1,23,1,0,0,0,1,4000
0,0,0,0,0,1,32,0,0,0,0,1,48000
0,0,0,0,0,1,27,1,0,0,0,1,38000
0,0,0,0,0,1,27,1,1,0,0,1,37000
0,0,0,0,0,1,31,0,1,0,0,1,8000
0,0,0,0,0,1,33,0,1,0,0,1,60000
0,0,0,0,0,1,29,1,1,0,0,1,33400
0,0,0,0,0,1,30,0,1,0,0,1,660
0,0,0,0,0,1,22,0,1,0,0,1,25000
0,0,0,0,0,1,33,1,1,0,0,1,62000
0,0,0,0,0,1,24,0,1,0,0,1,4200
0,0,0,0,0,1,31,0,0,0,0,1,25000
0,0,0,0,0,1,23,0,0,0,0,1,27500
0,0,0,0,0,1,29,0,0,1,0,0,1100
0,0,0,0,0,1,26,0,1,0,0,1,31950
0,0,0,0,0,1,22,0,0,0,0,1,4800
0,0,0,0,0,1,33,1,0,1,0,0,40000
0,0,0,0,0,1,23,0,0,0,0,1,23000
0,0,0,0,0,1,33,0,1,0,0,1,30000
0,0,0,0,0,1,22,0,1,0,0,1,160
0,0,0,0,0,1,32,0,1,0,0,1,3200
0,0,0,0,0,1,28,0,0,0,0,1,3600
0,0,0,0,0,1,35,0,1,0,0,1,46300
0,0,0,0,0,1,28,1,1,0,0,1,40000
0,0,0,0,0,1,27,1,0,0,0,1,17680
0,0,0,0,0,1,23,0,0,0,0,1,25000
0,0,0,0,0,1,26,0,1,0,0,1,30700
0,0,0,0,0,1,33,1,0,0,0,1,50450
0,0,0,0,0,1,32,1,0,0,0,1,2000
0,0,0,0,0,1,32,1,1,0,0,1,64000
0,0,0,0,0,1,25,0,0,1,0,0,25000
0,0,0,0,0,1,23,0,1,0,0,1,10000
0,0,0,0,0,1,26,1,0,0,0,1,21700
0,0,0,0,0,1,26,1,1,0,0,1,1000
0,0,0,0,0,1,24,0,1,0,0,1,10400
0,0,0,0,0,1,34,1,1,0,0,1,26500
0,0,0,0,0,1,34,1,1,0,0,1,63300
0,0,0,0,0,1,30,1,0,0,0,1,40000
0,0,0,0,0,1,31,0,0,0,0,1,20000
0,0,0,0,0,1,32,0,1,0,0,1,150000
0,0,0,0,0,1,22,0,0,0,0,1,14020
0,0,0,0,0,1,22,0,1,0,0,1,15000
0,0,0,0,0,1,30,0,1,0,0,1,17500
0,0,0,0,0,1,25,1,0,0,0,1,30050
0,0,0,0,0,1,25,1,1,0,0,1,50000
0,0,0,0,0,1,25,0,0,1,0,0,10000
0,0,0,0,0,1,29,0,1,0,0,1,20000
0,0,0,0,0,1,22,1,0,0,0,1,32000
0,0,0,0,0,1,25,1,1,0,0,1,27000
0,0,0,0,0,1,33,0,0,0,0,1,35900
0,0,0,0,0,1,26,1,1,0,0,1,150000
0,0,0,0,0,1,30,1,1,1,0,0,80000
0,0,0,0,0,1,28,0,0,0,0,1,39000
0,0,0,0,0,1,27,0,0,0,0,1,35000
0,0,0,0,0,1,27,1,0,0,0,1,33000
0,0,0,0,0,1,28,1,1,0,0,1,50000
0,0,0,0,0,1,28,1,1,0,0,1,25000
0,0,0,0,0,1,30,0,0,0,0,1,6000
0,0,0,0,0,1,35,1,1,1,0,0,99000
0,0,0,0,0,1,34,0,0,0,0,1,9600
0,0,0,0,0,1,29,1,1,0,0,1,16800
0,0,0,0,0,1,34,0,0,0,0,1,21100
0,0,0,0,0,1,30,1,1,0,0,1,48000
0,0,0,0,0,1,29,1,0,0,0,1,50000
0,0,0,0,0,1,27,0,1,0,0,1,25000
0,0,0,0,0,1,26,0,1,0,0,1,42000
0,0,0,0,0,1,25,0,1,0,0,1,88300
0,0,0,0,0,1,29,0,1,0,0,1,97000
0,0,0,0,0,1,34,1,1,1,0,0,75000
0,0,0,0,0,1,34,1,0,0,0,1,1000
0,0,0,0,0,1,33,0,1,0,0,1,2000
0,0,0,0,0,1,29,0,1,0,0,1,30000
0,0,0,0,0,1,25,0,0,1,0,0,50000
0,0,0,0,0,1,30,0,1,0,0,1,200
0,0,0,0,0,1,23,0,0,0,0,1,37000
0,0,0,0,0,1,33,0,1,0,0,1,40000
0,0,0,0,0,1,35,0,1,0,0,1,4800
0,0,0,0,0,1,28,0,1,0,0,1,40000
0,0,0,0,0,1,30,1,0,0,0,1,6000
0,0,0,0,0,1,23,0,1,0,0,1,11500
0,0,0,0,0,1,26,0,0,0,0,1,20000
0,0,0,0,0,1,33,1,0,0,0,1,63000
0,0,0,0,0,1,24,0,1,0,0,1,55000
0,0,0,0,0,1,25,0,0,0,0,1,50000
0,0,0,0,0,1,34,0,0,0,0,1,24400
0,0,0,0,0,1,27,0,0,0,0,1,45000
0,0,0,0,0,1,30,0,1,1,0,0,60000
0,0,0,0,0,1,24,0,1,0,0,1,7200
0,0,0,0,0,1,35,0,0,0,0,1,24000
0,0,0,0,0,1,30,1,1,0,0,1,15000
0,0,0,0,0,1,34,1,0,0,0,1,26900
0,0,0,0,0,1,34,0,1,0,0,1,17500
0,0,0,0,0,1,22,0,1,0,0,1,22000
0,0,0,0,0,1,24,0,1,1,0,0,7000
0,0,0,0,0,1,30,1,1,0,0,1,22000
0,0,0,0,0,1,29,0,1,0,0,1,20000
0,0,0,0,0,1,28,0,1,0,0,1,36000
0,0,0,0,0,1,28,1,1,1,0,0,60000
0,0,0,0,0,1,25,1,0,0,0,1,8000
0,0,0,0,0,1,30,1,0,0,0,1,1000
0,0,0,0,0,1,29,0,0,0,0,1,16000
0,0,0,0,0,1,27,0,1,0,0,1,30000
0,0,0,0,0,1,25,1,1,0,0,1,34600
0,0,0,0,0,1,25,1,0,0,0,1,18500
0,0,0,0,0,1,32,0,1,0,0,1,8800
0,0,0,0,0,1,23,1,1,0,0,1,30000
0,0,0,0,0,1,29,0,1,0,0,1,35000
0,0,0,0,0,1,27,0,0,0,0,1,11200
0,0,0,0,0,1,26,1,1,0,0,1,24900
0,0,0,0,0,1,32,1,1,0,0,1,73700
0,0,0,0,0,1,23,1,1,0,0,1,36000
0,0,0,0,0,1,23,1,0,0,0,1,40000
0,0,0,0,0,1,32,1,0,0,0,1,2100
0,0,0,0,0,1,31,0,0,0,0,1,32000
0,0,0,0,0,1,23,1,1,0,0,1,1500
0,0,0,0,0,1,22,1,0,0,0,1,14400
0,0,0,0,0,1,26,0,1,0,0,1,39800
0,0,0,0,0,1,22,0,1,0,0,1,10000
0,0,0,0,0,1,23,0,1,0,0,1,38000
0,0,0,0,0,1,23,0,0,0,0,1,10100
0,0,0,0,0,1,34,0,1,0,0,1,24000
0,0,0,0,0,1,22,0,0,0,0,1,790
0,0,0,0,0,1,23,0,1,0,0,1,13000
0,0,0,0,0,1,28,0,0,1,0,0,15200
0,0,0,0,0,1,26,0,1,0,0,1,2504
0,0,0,0,0,1,33,1,1,1,0,0,600
0,0,0,0,0,1,34,1,0,0,0,1,111000
0,0,0,0,0,1,29,1,0,0,0,1,10000
0,0,0,0,0,1,28,0,1,0,0,1,20000
0,0,0,0,0,1,25,0,0,0,0,1,24000
0,0,0,0,0,1,23,0,0,0,0,1,20000
0,0,0,0,0,1,28,0,1,0,0,1,76000
0,0,0,0,0,1,23,0,1,0,0,1,32000
0,0,0,0,0,1,26,0,0,0,0,1,9600
0,0,0,0,0,1,22,0,0,0,0,1,29100
0,0,0,0,0,1,28,0,1,0,0,1,17800
0,0,0,0,0,1,32,1,1,0,0,1,14400
0,0,0,0,0,1,23,0,0,0,0,1,13900
0,0,0,0,0,1,34,0,1,1,0,0,120000
0,0,0,0,0,1,30,0,0,0,0,1,30500
0,0,0,0,0,1,32,0,1,0,0,1,40000
0,0,0,0,0,1,25,0,1,1,0,0,89000
0,0,0,0,0,1,26,0,0,1,0,0,81500
0,0,0,0,0,1,27,0,0,0,0,1,27000
0,0,0,0,0,1,32,1,0,1,0,0,97000
0,0,0,0,0,1,34,1,0,0,0,1,35000
0,0,0,0,0,1,31,1,1,0,0,1,72000
0,0,0,0,0,1,23,0,1,0,0,1,4000
0,0,0,0,0,1,23,0,1,0,0,1,12000
0,0,0,0,0,1,31,0,1,0,0,1,23000
0,0,0,0,0,1,30,0,1,0,0,1,25900
0,0,0,0,0,1,29,1,0,1,0,0,53000
0,0,0,0,0,1,31,1,1,0,0,1,48000
0,0,0,0,0,1,27,1,1,1,0,0,25000
0,0,0,0,0,1,28,1,0,0,0,1,6500
0,0,0,0,0,1,22,0,0,0,0,1,13000
0,0,0,0,0,1,22,0,1,0,0,1,23000
0,0,0,0,0,1,35,1,1,1,0,0,122140
0,0,0,0,0,1,34,1,0,0,0,1,49140
0,0,0,0,0,1,32,0,1,0,0,1,136600
0,0,0,0,0,1,35,0,0,0,0,1,41000
0,0,0,0,0,1,28,0,0,0,0,1,22000
0,0,0,0,0,1,29,0,1,0,0,1,39000
0,0,0,0,0,1,26,0,1,1,0,0,75004
0,0,0,0,0,1,23,0,1,0,0,1,13000
0,0,0,0,0,1,22,0,1,0,0,1,17000
0,0,0,0,0,1,31,0,1,0,0,1,1000
0,0,0,0,0,1,31,1,1,0,0,1,24000
0,0,0,0,0,1,29,1,0,0,0,1,8000
0,0,0,0,0,1,28,0,1,0,0,1,10500
0,0,0,0,0,1,32,0,0,0,0,1,30000
0,0,0,0,0,1,34,0,0,0,0,1,20000
0,0,0,0,0,1,28,1,1,0,0,1,8000
0,0,0,0,0,1,23,1,0,0,0,1,21100
0,0,0,0,0,1,31,1,1,1,0,0,84840
0,0,0,0,0,1,27,0,0,0,0,1,49550
0,0,0,0,0,1,30,1,1,0,0,1,37000
0,0,0,0,0,1,34,0,1,0,0,1,26000
0,0,0,0,0,1,33,0,1,0,0,1,22000
0,0,0,0,0,1,28,0,0,0,0,1,12000
0,0,0,0,0,1,23,1,0,0,0,1,30000
0,0,0,0,0,1,26,1,1,0,0,1,40000
0,0,0,0,0,1,24,1,1,0,0,1,31600
0,0,0,0,0,1,31,0,1,0,0,1,8100
0,0,0,0,0,1,25,0,1,0,0,1,34000
0,0,0,0,0,1,24,0,0,0,0,1,25000
0,0,0,0,0,1,28,1,0,0,0,1,1700
0,0,0,0,0,1,26,1,1,0,0,1,4300
0,0,0,0,0,1,34,0,0,0,0,1,20000
0,0,0,0,0,1,33,0,1,0,0,1,10000
0,0,0,0,0,1,30,0,1,0,0,1,30000
0,0,0,0,0,1,27,0,0,0,0,1,35000
0,0,0,0,0,1,31,1,1,0,0,1,107200
0,0,0,0,0,1,30,1,0,1,0,0,25100
0,0,0,0,0,1,33,1,1,0,0,1,78000
0,0,0,0,0,1,27,0,1,0,0,1,30000
0,0,0,0,0,1,25,1,0,0,0,1,7610
0,0,0,0,0,1,29,1,1,0,0,1,60000
0,0,0,0,0,1,23,1,1,0,0,1,18400
0,0,0,0,0,1,24,1,0,0,0,1,8000
0,0,0,0,0,1,35,0,0,0,0,1,13100
0,0,0,0,0,1,26,1,1,0,0,1,26000
0,0,0,0,0,1,32,0,0,0,0,1,6000
0,0,0,0,0,1,26,0,1,0,0,1,45000
0,0,0,0,0,1,29,1,1,0,0,1,24000
0,0,0,0,0,1,32,1,0,0,0,1,10000
0,0,0,0,0,1,33,0,1,0,0,1,30000
0,0,0,0,0,1,32,0,0,1,0,0,33300
0,0,0,0,0,1,25,0,1,0,0,1,24000
0,0,0,0,0,1,28,1,0,0,0,1,6000
0,0,0,0,0,1,28,1,1,0,0,1,47600
0,0,0,0,0,1,31,1,0,0,0,1,3600
0,0,0,0,0,1,33,0,0,0,0,1,20600
0,0,0,0,0,1,24,0,0,1,0,0,35000
0,0,0,0,0,1,31,0,1,1,0,0,75000
0,0,0,0,0,1,35,1,1,0,0,1,41000
0,0,0,0,0,1,22,0,1,0,0,1,3000
0,0,0,0,0,1,30,1,1,0,0,1,35000
